,Scheme Code,ISIN Div Payout/ ISIN Growth,ISIN Div Reinvestment,Scheme Name,Net Asset Value,Date
5911,149859,INF109KC1Z89,-,ICICI Prudential Nifty Bank Index Fund - Growth,12.2568,24-May-2023
5912,149860,INF109KC1Z97,INF109KC10A6,ICICI Prudential Nifty Bank Index Fund - IDCW,12.2567,24-May-2023
5913,150734,INF109KC16K2,INF109KC17K0,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Annual IDCW,10.6701,24-May-2023
5914,150735,INF109KC19K6,INF109KC10L3,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Annual IDCW,10.6826,24-May-2023
5915,150733,-,INF109KC18K8,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Growth,10.6832,24-May-2023
5916,150732,-,INF109KC15K4,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Growth,10.6700,24-May-2023
5917,150468,-,INF109KC13E2,ICICI Prudential Nifty IT Index Fund - Direct Plan - Growth,9.6921,24-May-2023
5918,150469,INF109KC14E0,INF109KC15E7,ICICI Prudential Nifty IT Index Fund - Direct Plan - IDCW,9.6969,24-May-2023
5919,150466,-,INF109KC10E8,ICICI Prudential Nifty IT Index Fund - Growth,9.6465,24-May-2023
5920,150467,INF109KC11E6,INF109KC12E4,ICICI Prudential Nifty IT Index Fund - IDCW,9.6468,24-May-2023
5921,149389,INF109KC1W58,-,ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - Growth,10.9932,24-May-2023
5922,149391,INF109KC1W66,INF109KC1W74,ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - IDCW,10.9931,24-May-2023
5923,149390,INF109KC1W25,-,ICICI Prudential Nifty Midcap 150 Index Fund - Growth,10.8686,24-May-2023
5924,149388,INF109KC1W33,INF109KC1W41,ICICI Prudential Nifty Midcap 150 Index Fund - IDCW,10.8684,24-May-2023
5925,120684,INF109K01Y80,-,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  Growth,37.7266,24-May-2023
5926,120683,INF109K01Y64,INF109K01Y72,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  IDCW,37.7126,24-May-2023
5927,112957,INF109K01IF1,-,ICICI Prudential Nifty Next 50 Index Fund - Growth,36.0514,24-May-2023
5928,112958,INF109K01PR1,INF109K01IE4,ICICI Prudential Nifty Next 50 Index Fund -IDCW,36.0512,24-May-2023
5929,150930,INF109KC11M9,-,ICICI Prudential Nifty Pharma Index Fund - Direct Plan - Growth,9.6412,24-May-2023
5930,150928,INF109KC12M7,INF109KC13M5,ICICI Prudential Nifty Pharma Index Fund - Direct Plan - IDCW,9.6417,24-May-2023
5931,150929,INF109KC18L6,-,ICICI Prudential Nifty Pharma Index Fund - Growth,9.6116,24-May-2023
5932,150931,INF109KC19L4,INF109KC10M1,ICICI Prudential Nifty Pharma Index Fund - IDCW,9.6116,24-May-2023
5933,149224,INF109KC1S62,INF109KC1S70,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Annual - IDCW,10.6032,24-May-2023
5934,149227,INF109KC1T46,INF109KC1T53,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Annual - IDCW,10.6383,24-May-2023
5935,149210,INF109KC1S88,-,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Growth,10.6383,24-May-2023
5936,149208,INF109KC1S13,-,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Growth,10.6034,24-May-2023
5937,150731,INF109KC12L9,INF109KC13L7,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Annual IDCW,10.6457,24-May-2023
5938,150730,INF109KC15L2,INF109KC16L0,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Annual IDCW,10.6591,24-May-2023
5939,150729,-,INF109KC14L5,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Growth,10.6588,24-May-2023
5940,150728,-,INF109KC11L1,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Growth,10.6457,24-May-2023
5941,151209,INF109KC11P2,INF109KC12P0,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Annual IDCW,10.3395,24-May-2023
5942,151210,INF109KC14P6,INF109KC15P3,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Direct Plan - Annual IDCW,10.3482,24-May-2023
5943,151211,INF109KC13P8,-,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Direct Plan - Growth,10.3482,24-May-2023
5944,151208,INF109KC10P4,-,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Growth,10.3395,24-May-2023
5945,149996,INF109KC12B0,INF109KC13B8,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Annual IDCW,10.5100,24-May-2023
5946,149997,INF109KC15B3,INF109KC16B1,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Direct Plan - Annual IDCW,10.5284,24-May-2023
5947,149999,INF109KC14B6,-,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Direct Plan - Growth,10.5283,24-May-2023
5948,149998,INF109KC11B2,-,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Growth,10.5099,24-May-2023
5949,150639,-,INF109KC10J7,ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - Growth,10.8675,24-May-2023
5950,150640,INF109KC11J5,INF109KC12J3,ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - IDCW,10.8675,24-May-2023
5951,150637,-,INF109KC17I4,ICICI Prudential Nifty50 Equal Weight Index Fund- Growth,10.8225,24-May-2023
5952,150638,INF109KC18I2,INF109KC19I0,ICICI Prudential Nifty50 Equal Weight Index Fund- IDCW,10.8224,24-May-2023
5953,141839,INF109KB17W7,-,ICICI Prudential S&P BSE Sensex Index Fund - Cumulative Option,19.7357,24-May-2023
5954,141841,INF109KB10X0,-,ICICI Prudential S&P BSE Sensex Index Fund - Direct Plan - Cumulative Option,19.9541,24-May-2023
5955,141842,INF109KB12X6,-,ICICI Prudential S&P BSE Sensex Index Fund - Direct Plan - IDCW Option,19.9540,24-May-2023
5956,141840,INF109KB19W3,-,ICICI Prudential S&P BSE Sensex Index Fund - IDCW Option,19.7363,24-May-2023
5957,118347,INF397L01AP6,-,IDBI NIFTY 50  Index Fund Growth Direct,36.5344,24-May-2023
5958,113062,INF397L01083,INF397L01075,IDBI Nifty 50  Index Fund IDCW,32.0859,24-May-2023
5959,113063,INF397L01091,-,IDBI NIFTY 50 Index Fund Growth,33.6278,24-May-2023
5960,118455,INF397L01AN1,INF397L01AO9,IDBI Nifty 50 Index Fund IDCW Direct,34.8355,24-May-2023
5961,113250,INF397L01166,INF397L01182,IDBI Nifty Next 50  Index Fund IDCW,30.5851,24-May-2023
5962,113249,INF397L01174,-,IDBI Nifty Next 50 Index Fund Growth,30.5851,24-May-2023
5963,118348,INF397L01AW2,-,IDBI Nifty Next 50 Index Fund Growth Direct,33.1371,24-May-2023
5964,118456,INF397L01AY8,INF397L01AX0,IDBI Nifty Next 50 Index Fund IDCW Direct,33.1371,24-May-2023
5965,151593,INF205KA1775,-,Invesco India Nifty G-sec Jul 2027 Index Fund - Direct - Growth,1021.6811,24-May-2023
5966,151592,INF205KA1783,-,Invesco India Nifty G-sec Jul 2027 Index Fund - Direct - IDCW Payout,1021.6796,24-May-2023
5967,151590,INF205KA1759,-,Invesco India Nifty G-sec Jul 2027 Index Fund - Regular - Growth,1021.3938,24-May-2023
5968,151591,INF205KA1767,-,Invesco India Nifty G-sec Jul 2027 Index Fund - Regular - IDCW Payout,1021.4038,24-May-2023
5969,151597,INF205KA1817,-,Invesco India Nifty G-sec Sep 2032 Index Fund - Direct - Growth,1028.2371,24-May-2023
5970,151596,INF205KA1825,-,Invesco India Nifty G-sec Sep 2032 Index Fund - Direct - IDCW Payout,1028.2375,24-May-2023
5971,151594,INF205KA1791,-,Invesco India Nifty G-sec Sep 2032 Index Fund - Regular - Growth,1027.982,24-May-2023
5972,151595,INF205KA1809,-,Invesco India Nifty G-sec Sep 2032 Index Fund - Regular - IDCW Payout,1027.9976,24-May-2023
5973,148978,INF174KA1HA7,-,Kotak Nifty 50 Index Fund - Direct Plan-Growth,11.794,24-May-2023
5974,148976,INF174KA1HB5,-,Kotak Nifty 50 Index Fund - Direct Plan-IDCW Payout,11.794,24-May-2023
5975,148974,INF174KA1GX1,-,Kotak Nifty 50 Index Fund - Regular Plan-Growth,11.719,24-May-2023
5976,148979,INF174KA1GY9,-,Kotak Nifty 50 Index Fund - Regular Plan-IDCW Payout,11.719,24-May-2023
5977,148745,INF174KA1GA9,-,Kotak Nifty Next 50 Index Fund - Direct Plan - Growth Option,11.8221,24-May-2023
5978,148746,INF174KA1FZ8,INF174KA1GB7,Kotak Nifty Next 50 Index Fund - Direct Plan -Payout of Income Distribution cum capital withdrawal option,11.8219,24-May-2023
5979,148743,INF174KA1FX3,-,Kotak Nifty Next 50 Index Fund - Regular Plan - Growth Option,11.6851,24-May-2023
5980,148744,INF174KA1FW5,INF174KA1FY1,Kotak Nifty Next 50 Index Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option,11.6853,24-May-2023
5981,149855,INF174KA1IL2,-,Kotak Nifty SDL Apr  2027 Top 12 Equal Weight Index Fund-Direct Plan-Growth,10.5315,24-May-2023
5982,149852,INF174KA1II8,-,Kotak Nifty SDL Apr  2027 Top 12 Equal Weight Index Fund-Regular Plan- Growth,10.5102,24-May-2023
5983,149853,INF174KA1IJ6,INF174KA1IK4,Kotak Nifty SDL Apr  2027 Top 12 Equal Weight Index Fund-Regular Plan-IDCW Option,10.5104,24-May-2023
5984,149854,INF174KA1IM0,INF174KA1IN8,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund-Direct Plan-IDCW Option,10.5316,24-May-2023
5985,149865,INF174KA1IR9,-,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Direct Plan- Growth,10.7827,24-May-2023
5986,149864,INF174KA1IS7,INF174KA1IT5,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Direct Plan-IDCW Option,10.7824,24-May-2023
5987,149862,INF174KA1IO6,-,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Regular Plan-Growth,10.7574,24-May-2023
5988,149866,INF174KA1IP3,INF174KA1IQ1,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Regular Plan-IDCW Option,10.7607,24-May-2023
5989,151216,INF174KA1KZ8,-,Kotak Nifty SDL Jul 20226 Index Fund Regular Plan Growth,10.3389,24-May-2023
5990,151217,INF174KA1LA9,INF174KA1LB7,Kotak Nifty SDL Jul 20226 Index Fund Regular Plan IDCW,10.339,24-May-2023
5991,151218,INF174KA1LC5,-,Kotak Nifty SDL Jul 2026 Index Fund Direct Plan Growth,10.3478,24-May-2023
5992,151608,INF174KA1MV3,-,Kotak Nifty SDL Jul 2028 Index Fund - Direct Plan - Growth,10.2469,24-May-2023
5993,151606,INF174KA1MW1,INF174KA1MX9,Kotak Nifty SDL Jul 2028 Index Fund - Direct Plan - IDCW Payout,10.2469,24-May-2023
5994,151607,INF174KA1MS9,-,Kotak Nifty SDL Jul 2028 Index Fund - Regular Plan - Growth,10.243,24-May-2023
5995,151605,INF174KA1MT7,INF174KA1MU5,Kotak Nifty SDL Jul 2028 Index Fund - Regular Plan - IDCW Payout,10.243,24-May-2023
5996,151420,INF174KA1MJ8,-,Kotak Nifty SDL Jul 2033 Index Fund Direct Plan Growth Option,10.4373,24-May-2023
5997,151418,INF174KA1MK6,INF174KA1ML4,Kotak Nifty SDL Jul 2033 Index Fund Direct Plan IDCW,10.1338,24-May-2023
5998,151417,INF174KA1MG4,-,Kotak Nifty SDL Jul 2033 Index Fund Regular Plan Growth Option,10.4301,24-May-2023
5999,151419,INF174KA1MH2,INF174KA1MI0,Kotak Nifty SDL Jul 2033 Index Fund Regular Plan IDCW,10.4301,24-May-2023
6000,150725,INF174KA1JT3,-,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Direct Plan - Growth,10.5764,24-May-2023
6001,150726,INF174KA1JU1,INF174KA1JV9,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Direct Plan - IDCW,10.5765,24-May-2023
6002,150723,INF174KA1JQ9,-,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Regular Plan - Growth,10.5637,24-May-2023
6003,150724,INF174KA1JR7,INF174KA1JS5,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Regular Plan - IDCW,10.5603,24-May-2023
6004,151649,INF174KA1NB3,-,Kotak Nifty Smallcap 50 Index Fund - Direct Plan - Growth,10.558,24-May-2023
6005,151650,INF174KA1NC1,INF174KA1ND9,Kotak Nifty Smallcap 50 Index Fund - Direct Plan - IDCW,10.563,24-May-2023
6006,151647,INF174KA1MY7,-,Kotak Nifty Smallcap 50 Index Fund - Regular Plan - Growth,10.549,24-May-2023
6007,151648,INF174KA1MZ4,INF174KA1NA5,Kotak Nifty Smallcap 50 Index Fund - Regular Plan - IDCW,10.549,24-May-2023
6008,120307,INF767K01FF2,-,LIC MF Nifty 50 Index Fund-Direct Plan-Growth,106.7346,24-May-2023
6009,120309,INF767K01FG0,INF767K01FH8,LIC MF Nifty 50 Index Fund-Direct Plan-IDCW,39.331,24-May-2023
6010,101201,INF767K01162,-,LIC MF Nifty 50 Index Fund-Regular Plan-Growth,100.7458,24-May-2023
6011,101200,INF767K01154,INF767K01147,LIC MF Nifty 50 Index Fund-Regular Plan-IDCW,37.1646,24-May-2023
6012,120308,INF767K01FJ4,-,LIC MF S & P BSE Sensex Index Fund-Direct Plan-Growth,121.5835,24-May-2023
6013,120312,INF767K01FI6,INF767K01FK2,LIC MF S & P BSE Sensex Index Fund-Direct Plan-IDCW,40.7645,24-May-2023
6014,101199,INF767K01139,-,LIC MF S & P BSE Sensex Index Fund-Regular Plan-Growth,115.0296,24-May-2023
6015,101198,INF767K01121,INF767K01113,LIC MF S & P BSE Sensex Index Fund-Regular Plan-IDCW,39.4272,24-May-2023
6016,150792,INF769K01IX5,-,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Direct Plan - Growth,10.7592,24-May-2023
6017,150789,INF769K01IW7,INF769K01IY3,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Direct Plan - IDCW,10.7575,24-May-2023
6018,150790,INF769K01IU1,-,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Regular Plan - Growth,10.7367,24-May-2023
6019,150791,INF769K01IT3,INF769K01IV9,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Regular Plan - IDCW,10.7377,24-May-2023
6020,150788,INF769K01JD5,-,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - Growth,10.4803,24-May-2023
6021,150787,INF769K01JC7,INF769K01JE3,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - IDCW,10.4803,24-May-2023
6022,150786,INF769K01JA1,-,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Regular Plan - Growth,10.4635,24-May-2023
6023,150785,INF769K01IZ0,INF769K01JB9,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Regular Plan - IDCW,10.4630,24-May-2023
6024,150359,INF769K01IG0,INF769K01II6,Mirae Asset Nifty SDL Jun 2027 Index Fund - Direct Plan - IDCW,10.5234,24-May-2023
6025,150360,INF769K01IE5,-,Mirae Asset Nifty SDL Jun 2027 Index Fund - Regular Plan - Growth,10.5022,24-May-2023
6026,150361,INF769K01ID7,INF769K01IF2,Mirae Asset Nifty SDL Jun 2027 Index Fund - Regular Plan - IDCW,10.5028,24-May-2023
6027,150358,INF769K01IH8,-,Mirae Asset Nifty SDL Jun 2027 Index Fund -Direct Plan - Growth,10.5232,24-May-2023
6028,151691,INF769K01JZ8,-,Mirae Asset Nifty SDL June 2028 Index Fund - Direct Plan - Growth,10.2033,24-May-2023
6029,151692,INF769K01JY1,INF769K01KA9,Mirae Asset Nifty SDL June 2028 Index Fund - Direct Plan - IDCW,10.2033,24-May-2023
6030,151693,INF769K01JV7,INF769K01JX3,Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW,10.1972,24-May-2023
6031,151694,INF769K01JW5,-,Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth,10.1971,24-May-2023
6032,149349,INF247L01AS7,-,Motilal Oswal MSCI EAFE Top 100 Select Index Fund - Direct Plan Growth,11.2497,24-May-2023
6033,149350,INF247L01AT5,-,Motilal Oswal MSCI EAFE Top 100 Select Index Fund - Regular Plan Growth,11.1493,24-May-2023
6034,149800,INF247L01AV1,-,Motilal Oswal Nifty 200 Momentum 30 Index Fund-Direct Plan,9.8866,24-May-2023
6035,149799,INF247L01AW9,-,Motilal Oswal Nifty 200 Momentum 30 Index Fund-Regular Plan,9.8027,24-May-2023
6036,147794,INF247L01AE7,-,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,15.4197,24-May-2023
6037,147795,INF247L01AF4,-,Motilal Oswal Nifty 50 Index Fund - Regular plan - Growth,15.2017,24-May-2023
6038,147625,INF247L01957,-,Motilal Oswal Nifty 500 Index Fund - Direct Plan,17.6987,24-May-2023
6039,147626,INF247L01940,-,Motilal Oswal Nifty 500 Index Fund - Regular Plan,17.2754,24-May-2023
6040,147619,INF247L01882,-,Motilal Oswal Nifty Bank Index - Regular Plan,15.5370,24-May-2023
6041,147620,INF247L01890,-,Motilal Oswal Nifty Bank Index Fund - Direct Plan,15.9471,24-May-2023
6042,151550,INF247L01BP1,-,Motilal Oswal Nifty G-sec May 2029 Index Fund-  Regualr Plan Growth ption,10.3645,24-May-2023
6043,151551,INF247L01BO4,-,Motilal Oswal Nifty G-sec May 2029 Index Fund- Direct Plan Growth Option,10.3687,24-May-2023
6044,147622,INF247L01916,-,Motilal Oswal Nifty Midcap 150 Index Fund - Direct Plan,22.1029,24-May-2023
6045,147621,INF247L01908,-,Motilal Oswal Nifty Midcap 150 Index Fund - Regular Plan,21.5089,24-May-2023
6046,147796,INF247L01AC1,-,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,14.5045,24-May-2023
6047,147797,INF247L01AD9,-,Motilal Oswal Nifty Next 50 Index Fund - Regular plan - Growth,14.1800,24-May-2023
6048,147624,INF247L01924,-,Motilal Oswal Nifty Smallcap 250 Index - Regular Plan,21.1061,24-May-2023
6049,147623,INF247L01932,-,Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan,21.6540,24-May-2023
6050,148381,INF247L01AG2,-,Motilal Oswal S&P 500 Index Fund - Direct Plan Growth,15.6819,24-May-2023
6051,148382,INF247L01AH0,-,Motilal Oswal S&P 500 Index Fund - Regular Plan Growth,15.3903,24-May-2023
6052,150518,INF247L01BF2,-,Motilal Oswal S&P BSE Enhanced Value Index Fund-Direct plan,12.5112,24-May-2023
6053,150519,INF247L01BG0,-,Motilal Oswal S&P BSE Enhanced Value Index Fund-Regular plan,12.4499,24-May-2023
6054,150443,INF247L01BC9,-,Motilal Oswal S&P BSE Financials ex Bank 30 Index Fund Direct Growth,10.2812,24-May-2023
6055,150444,INF247L01BD7,-,Motilal Oswal S&P BSE Financials ex Bank 30 Index Fund Regular Growth,10.2222,24-May-2023
6056,149919,INF247L01AY5,-,Motilal Oswal S&P BSE Low Volatility Index Fund-Direct plan,11.3610,24-May-2023
6057,149920,INF247L01AZ2,-,Motilal Oswal S&P BSE Low Volatility Index Fund-Regular plan,11.2813,24-May-2023
6058,150522,INF247L01BJ4,-,Motilal Oswal S&P BSE Quality Index Fund-Regular plan,10.9296,24-May-2023
6059,150521,INF247L01BI6,-,Motilal Oswal SP BSE Quality Index Fund-Direct plan,10.9834,24-May-2023
6060,149039,INF959L01FP2,-,Navi Nifty 50 Index Fund-Direct Plan-Growth,11.6694,24-May-2023
6061,149040,INF959L01FQ0,-,Navi Nifty 50 Index Fund-Regular Plan-Growth,11.6249,24-May-2023
6062,149804,INF959L01FT4,-,Navi Nifty Bank Index Fund- Direct Plan- Growth,11.3181,24-May-2023
6063,149805,INF959L01FU2,-,Navi Nifty Bank Index Fund- Regular Plan- Growth,11.213,24-May-2023
6064,149892,INF959L01FX6,-,Navi Nifty Midcap 150 Index Fund Direct Plan- Growth,11.6456,24-May-2023
6065,149893,INF959L01FY4,-,Navi Nifty Midcap 150 Index Fund Regular Plan- Growth,11.5175,24-May-2023
6066,149447,INF959L01FR8,-,Navi Nifty Next 50 Index Fund- Direct Plan- Growth,9.6407,24-May-2023
6067,149448,INF959L01FS6,-,Navi Nifty Next 50 Index Fund- Regular Plan- Growth,9.5727,24-May-2023
6068,113300,INF204K01II4,INF204K01IL8,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - ANNUAL - IDCW Option,24.0083,24-May-2023
6069,118743,INF204K01H10,INF204K01H28,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - DIRECT Plan - ANNUAL - IDCW Option,26.0477,24-May-2023
6070,118745,INF204K01H44,INF204K01H51,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - DIRECT Plan - HALF YEARLY - IDCW Option,26.0107,24-May-2023
6071,118740,INF204K01H69,INF204K01H77,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - DIRECT Plan - QUARTERLY - IDCW Option,26.0058,24-May-2023
6072,118742,INF204K01H02,-,Nippon India Index Fund - Nifty 50 Plan - Direct Plan Growth Plan - Bonus Option,32.6465,24-May-2023
6073,118741,INF204K01H36,-,Nippon India Index Fund - Nifty 50 Plan - Direct Plan Growth Plan - Growth Option,32.6465,24-May-2023
6074,113297,INF204K01IF0,-,Nippon India Index Fund - Nifty 50 Plan - Growth Plan - Bonus Option,30.5496,24-May-2023
6075,113296,INF204K01IE3,-,Nippon India Index Fund - Nifty 50 Plan - Growth Plan - Growth Option,30.5496,24-May-2023
6076,113299,INF204K01IH6,INF204K01IK0,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - HALF YEARLY - IDCW Option,24.0912,24-May-2023
6077,113298,INF204K01IG8,INF204K01IJ2,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - QUARTERLY - IDCW Option,24.0911,24-May-2023
6078,113295,INF204K01IQ7,INF204K01IT1,NIPPON INDIA INDEX FUND - S&P BSE SENSEX PLAN - ANNUAL - IDCW Option,24.3462,24-May-2023
6079,118786,INF204K01K64,INF204K01K72,NIPPON INDIA INDEX FUND - S&P BSE SENSEX PLAN - DIRECT Plan - ANNUAL - IDCW Option,25.8518,24-May-2023
6080,118788,INF204K01K98,INF204K01L06,NIPPON INDIA INDEX FUND - S&P BSE SENSEX PLAN - DIRECT Plan - HALF YEARLY - IDCW Option,25.8178,24-May-2023
6081,118790,INF204K01L14,INF204K01L22,NIPPON INDIA INDEX FUND - S&P BSE SENSEX PLAN - DIRECT Plan - QUARTERLY - IDCW Option,25.8535,24-May-2023
6082,118785,INF204K01K56,-,Nippon India Index Fund - S&P BSE Sensex Plan - Direct Plan Growth Plan - Bonus Option,32.4997,24-May-2023
6083,118791,INF204K01K80,-,Nippon India Index Fund - S&P BSE Sensex Plan - Direct Plan Growth Plan - Growth Option,32.4997,24-May-2023
6084,113270,INF204K01IN4,-,Nippon India Index Fund - S&P BSE Sensex Plan - Growth Plan - Bonus Option,30.8882,24-May-2023
6085,113269,INF204K01IM6,-,Nippon India Index Fund - S&P BSE Sensex Plan - Growth Plan - Growth Option,30.8882,24-May-2023
6086,113294,INF204K01IP9,INF204K01IS3,NIPPON INDIA INDEX FUND - S&P BSE SENSEX PLAN - HALF YEARLY - IDCW Option,24.3513,24-May-2023
6087,113271,INF204K01IO2,INF204K01IR5,NIPPON INDIA INDEX FUND - S&P BSE SENSEX PLAN - QUARTERLY - IDCW Option,24.3488,24-May-2023
6088,148721,INF204KB12Z0,-,Nippon India Nifty 50 Value 20 Index Fund - Direct Plan - Growth Option,13.5054,24-May-2023
6089,148722,INF204KB13Z8,INF204KB14Z6,NIPPON INDIA NIFTY 50 VALUE 20 INDEX FUND - DIRECT Plan - IDCW Option,13.5054,24-May-2023
6090,148720,INF204KB10Z4,INF204KB11Z2,NIPPON INDIA NIFTY 50 VALUE 20 INDEX FUND - IDCW Option,13.3196,24-May-2023
6091,148719,INF204KB19Y8,-,Nippon India Nifty 50 Value 20 Index Fund - Regular Plan - Growth Option,13.3196,24-May-2023
6092,150012,INF204KC1527,-,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund - Direct Plan - Growth Option,10.4730,24-May-2023
6093,150008,INF204KC1535,-,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund - Direct Plan - IDCW Option,10.1940,24-May-2023
6094,150011,INF204KC1493,-,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund - Regular Plan - Growth Option,10.4486,24-May-2023
6095,150009,-,INF204KC1519,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund - Regular Plan - IDCW Option,10.1904,24-May-2023
6096,150754,INF204KC1683,-,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund-Direct Plan-Growth Option,10.4893,24-May-2023
6097,150753,INF204KC1691,-,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund-Direct Plan-IDCW Option,10.4893,24-May-2023
6098,150752,INF204KC1659,-,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund-Regular Plan-Growth Option,10.4770,24-May-2023
6099,150755,INF204KC1667,-,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund-Regular Plan-IDCW Option,10.4770,24-May-2023
6100,150487,INF204KC1584,-,Nippon India Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth Option,10.5895,24-May-2023
